system_id,word,ner
423,二段號,FAC
423,假日早上~早上,TIME
423,早上,TIME
423,下午,TIME
423,下午,TIME
423,下午,TIME
423,下午,TIME
423,下午,TIME
423,晚上,TIME
423,晚上,TIME
423,晚上,TIME
423,板橋凱薩飯店,FAC
423,當晚,TIME
423,凱撒,FAC
423,板橋凱薩大飯店,FAC
423,板橋火車站,FAC
423,誠品生活環球購物中心,FAC
423,板橋凱撒大飯店,FAC
423,凱撒大飯店,FAC
423,沙拉冷盤區,LOC
423,沙拉冷,GPE
423,二凱撒醬,PRODUCT
423,二,CARDINAL
423,二,ORDINAL
423,三,CARDINAL
423,二,CARDINAL
423,泰國,GPE
423,▼紹興,PERSON
423,海鮮區,LOC
423,日式,NORP
423,日式,NORP
423,日式,GPE
423,日式,NORP
423,日式,NORP
423,日式,NORP
423,山葵醬,PRODUCT
423,中式,NORP
423,瑪莎曼咖哩牛肉,PRODUCT
423,泰北,GPE
423,新馬,GPE
423,▼泰,GPE
423,印尼,GPE
423,塔里島,LOC
423,中南洋,PRODUCT
423,佐班蘭,PRODUCT
423,中式,NORP
423,中式,NORP
423,新加坡,GPE
423,普普,PERSON
423,現切區,LOC
423,波士頓,GPE
423,唐寧,PERSON
423,美式,NORP
423,鐵卡布奇諾,PRODUCT
423,皮爾森啤酒,ORG
423,二,CARDINAL
423,千,CARDINAL
423,▼泰式椰汁,PRODUCT
423,布朗尼,PERSON
423,三,CARDINAL
423,二,CARDINAL
423,瑞士,GPE
423,莫凡彼冰淇淋,PRODUCT
423,冰淇淋,PRODUCT
423,三,CARDINAL
423,瑞士,GPE
423,義大利,NORP
423,二,CARDINAL
423,兩,CARDINAL
424,吉池食堂,ORG
424,東京,GPE
424,元日幣,MONEY
424,中午,TIME
424,三個小時,TIME
424,年月,DATE
424,日本,GPE
424,日本人,NORP
424,西式,GPE
424,日本,GPE
424,唐揚,PERSON
424,空揚,PERSON
424,日式,NORP
424,法文,LANGUAGE
424,半年前,DATE
424,王,PERSON
424,竹莢魚,PRODUCT
424,上野,GPE
424,上野,GPE
424,兩,CARDINAL
424,御徒町,LOC
424,吉池食堂,FAC
424,吉池食堂,FAC
424,御徒町站,FAC
424,優衣庫,FAC
424,兩,CARDINAL
424,午間,TIME
424,日本,NORP
424,兩,CARDINAL
425,捷運古亭站,FAC
425,兩,CARDINAL
425,台北市,GPE
425,中正區,GPE
425,杭州南路二段號,LOC
426,台北市,GPE
426,大安區市民大道四段號,LOC
426,週五週六,DATE
426,第二,ORDINAL
426,三,CARDINAL
426,三,CARDINAL
426,兩,CARDINAL
426,港式,NORP
426,雀巢,ORG
426,三,CARDINAL
426,卜卜蜆,PERSON
426,兩,CARDINAL
426,湯,PERSON
426,兩顆元,MONEY
426,兩,CARDINAL
427,君品酒店,FAC
427,雲軒西餐廳,ORG
427,台北市大同區,GPE
427,承德路,LOC
427,雲軒西餐廳,FAC
427,今年,DATE
427,君品雲軒西餐廳,FAC
427,台北車站,FAC
427,馬卡龍,PERSON
427,蒙古,GPE
427,兩,CARDINAL
427,今日,DATE
427,四,CARDINAL
427,兩,CARDINAL
427,第次,ORDINAL
427,五,CARDINAL
427,第二,ORDINAL
427,七分,TIME
427,五分,TIME
427,五,CARDINAL
427,三,CARDINAL
427,第二,ORDINAL
428,新北市中和區,GPE
428,下午,TIME
428,雙北地區,LOC
428,三百,CARDINAL
428,連城路,LOC
428,第天,DATE
428,這天,DATE
428,兩,CARDINAL
428,四,CARDINAL
428,六,CARDINAL
428,兩,CARDINAL
428,四,CARDINAL
428,三,CARDINAL
428,大中島,LOC
428,四,CARDINAL
428,兩,CARDINAL
428,兩,CARDINAL
428,今天,DATE
428,今天,DATE
428,今天,DATE
428,三,CARDINAL
428,六,CARDINAL
428,三,CARDINAL
428,奶黃包豆沙包,PRODUCT
428,風芥末,PRODUCT
428,泰式醬,PRODUCT
428,十多,CARDINAL
428,杜,PERSON
428,八,CARDINAL
428,兩,CARDINAL
428,雪碧芬達美粒,PRODUCT
428,日式,NORP
428,雀巢檸檬,PRODUCT
428,兩,CARDINAL
428,美式,NORP
428,法式,NORP
428,歐蕾金橘蜜桃,PRODUCT
428,中華,GPE
428,中華,GPE
428,波士頓,GPE
428,沙朗,PRODUCT
428,兩,CARDINAL
428,兩,CARDINAL
428,四,CARDINAL
428,兩,CARDINAL
428,芒果慕斯,PERSON
428,杜,PERSON
428,八,CARDINAL
428,今天,DATE
428,四,CARDINAL
429,台北市,GPE
429,南港區經貿二路號棟樓,FAC
429,中信金融園區,FAC
429,兩,CARDINAL
429,六,CARDINAL
429,六,CARDINAL
429,美國,NORP
429,培根牛,PERSON
429,美國,NORP
429,普普,PERSON
429,七八百,CARDINAL
429,兩,CARDINAL
429,兩,CARDINAL
429,千,CARDINAL
430,高雄市,GPE
430,日,GPE
430,高雄,GPE
430,今天,DATE
430,高雄店,ORG
430,網美風,PRODUCT
430,高雄店,ORG
430,新崛江,LOC
430,中央公園站,FAC
430,晚上,TIME
430,兩小時,TIME
430,今天,DATE
430,五,CARDINAL
430,六,CARDINAL
430,兩,CARDINAL
430,冰淇淋,PRODUCT
430,冰淇淋,PRODUCT
430,泰國,GPE
430,二,CARDINAL
430,兩,CARDINAL
430,今天,DATE
430,美國,GPE
430,牛肉,WORK_OF_ART
430,美國,NORP
430,牛肉,WORK_OF_ART
430,美國,GPE
430,兩,CARDINAL
430,澳洲,GPE
430,沙朗,PERSON
430,兩,CARDINAL
430,腰子貝,PERSON
430,冬天,DATE
430,香蕉阿華田,PRODUCT
430,阿華田,PRODUCT
430,日式,GPE
430,泰式,NORP
430,日式,GPE
430,兩個小時,TIME
431,韋爐復刻食鍋新竹店,ORG
431,新竹市,GPE
431,經國路段巷,FAC
431,上午,TIME
431,六日,DATE
431,美國,GPE
431,韋爐,ORG
431,三千,CARDINAL
431,三千,CARDINAL
431,新竹店,ORG
431,七百多元,MONEY
431,百,CARDINAL
431,三倍,CARDINAL
431,兩,CARDINAL
431,七百多,CARDINAL
431,四,CARDINAL
431,美國,GPE
431,松阪豬肉,PRODUCT
431,牛肉,WORK_OF_ART
431,兩,CARDINAL
431,張麻將,PERSON
431,幾歲,DATE
431,十,CARDINAL
431,三千,CARDINAL
431,三,CARDINAL
431,兩,CARDINAL
431,即日,DATE
431,元,CARDINAL
431,韋爐新竹店,ORG
432,新北市林口區,GPE
432,週四中午晚上,TIME
432,週五周末,DATE
432,年月,DATE
432,林口,GPE
432,林口三井,ORG
432,昕境廣場,FAC
432,美食餐廳,FAC
432,昕境廣場樓,FAC
432,林口昕境廣場,FAC
432,情人節,DATE
432,美式,NORP
432,週四中午元,MONEY
432,週四晚上,TIME
432,週五周末,DATE
432,墨西哥,GPE
432,三,CARDINAL
432,桂蜜蘋果,PRODUCT
432,德國,GPE
432,兩,CARDINAL
432,東泉辣椒醬,PRODUCT
432,瑪格麗特,PERSON
432,夏威夷,GPE
432,韓式,NORP
432,夏威夷,GPE
432,韓式,NORP
432,墨西哥,GPE
432,拿破崙,PRODUCT
432,墨西哥,GPE
432,拿破崙,PERSON
432,三,CARDINAL
432,兩,CARDINAL
432,德國,GPE
432,德國,GPE
432,德國,GPE
432,德國,NORP
433,臺北,GPE
433,青雅中餐廳,FAC
433,新北市板橋區,GPE
433,民權路號,FAC
433,新板特區,GPE
433,希爾頓,GPE
433,今天,DATE
433,板橋希爾頓,PERSON
433,青雅中餐廳,FAC
433,兩,CARDINAL
433,板橋希爾頓,GPE
433,板橋希爾頓,GPE
433,今天,DATE
433,青雅中餐廳,FAC
433,三,CARDINAL
433,青雅,GPE
433,莫蘭迪,GPE
433,中國,GPE
433,四,CARDINAL
433,莫蘭迪,PERSON
433,義大利,GPE
433,希爾頓,ORG
433,希爾頓酒店,FAC
433,肯亞奈洛比,GPE
433,登辰園福華珍珠坊,FAC
433,四,CARDINAL
433,三,CARDINAL
433,今天,DATE
433,青雅,GPE
433,六,CARDINAL
433,三,CARDINAL
433,潮州,GPE
433,兩,CARDINAL
433,青雅中餐廳,FAC
433,英文,LANGUAGE
433,雲南楚雄,GPE
433,麗江,GPE
433,新加坡,GPE
433,三天,DATE
433,這兩年,DATE
433,青雅中餐廳,ORG
433,三天,DATE
433,帝國會館,FAC
433,兩,CARDINAL
433,第二,ORDINAL
433,四,CARDINAL
433,三,CARDINAL
433,青雅中餐廳,ORG
433,柱侯醬,PRODUCT
433,清朝,DATE
433,佛山,GPE
433,梁柱侯,PERSON
433,嘉慶至同治年,DATE
433,梁原,PERSON
433,三,CARDINAL
433,梁,PERSON
433,青雅,PERSON
433,第二,ORDINAL
433,蘆薈香茅,PRODUCT
433,十,CARDINAL
433,三,CARDINAL
433,青雅中餐廳,ORG
433,新北市板橋區,GPE
433,民權路號,FAC
434,桃園市,GPE
434,春德路,LOC
434,光影城樓,FAC
434,桃園青埔,GPE
434,桃園,GPE
434,台灣,GPE
434,三,CARDINAL
434,台語,LANGUAGE
434,霜淇淋,PRODUCT
434,霜淇淋,PRODUCT
434,當天,DATE
434,兩,CARDINAL
434,四,CARDINAL
434,兩,CARDINAL
434,桃園青埔店,FAC
435,周四周,PERSON
435,五周,DATE
435,六/周日至周三,DATE
435,新北市,GPE
435,今年初,DATE
435,新北市,GPE
435,百揚大樓,FAC
435,醬廖媽,PERSON
435,當天,DATE
435,沙拉雲南,PRODUCT
435,五味醬,PRODUCT
435,四川,GPE
435,港式,NORP
435,印度,GPE
435,三,CARDINAL
435,晚上,TIME
435,美,NORP
436,中華五路號夢時代購物中心,ORG
436,墾丁,LOC
436,台北,GPE
436,高雄,GPE
436,幾小時,TIME
436,台北東區,LOC
436,王品,ORG
436,下午三點半,TIME
436,日式,NORP
436,泰國,GPE
436,當天,DATE
436,三,CARDINAL
436,四,CARDINAL
436,哈根達斯,ORG
436,台北,GPE
436,台北,GPE
436,台北店,ORG
436,高雄,GPE
436,台北俗,PERSON
437,桃園市中壢區,GPE
437,長春,GPE
437,週五,DATE
437,週六日,DATE
437,全聯,ORG
437,第次,ORDINAL
437,新竹清大夜市,LOC
437,今天,DATE
437,兩,CARDINAL
437,兩,CARDINAL
437,五,CARDINAL
438,北海,GPE
438,札幌市,GPE
438,晚上,TIME
438,四個小時半,TIME
438,年月,DATE
438,今年年初,DATE
438,年初,DATE
438,北海道,GPE
438,年底,DATE
438,前幾天,DATE
438,三,CARDINAL
438,北海,GPE
438,兩,CARDINAL
438,北海道,GPE
438,兩塊,MONEY
438,三,CARDINAL
438,葉蟹,PERSON
438,加賀螃蟹王,PERSON
438,兩三,CARDINAL
438,阿，,PERSON
438,北海道,GPE
438,北海道,GPE
438,隔天,DATE
438,北海道,GPE
439,台北市,GPE
439,信義區,GPE
439,松高路號,LOC
439,坡里,GPE
439,緬因,GPE
439,米蘭,PRODUCT
440,可利亞和平店,ORG
440,兩,CARDINAL
440,高雄,GPE
440,高雄市前鎮區,GPE
440,下午,TIME
440,兩小時,TIME
440,三,CARDINAL
440,日本,GPE
440,泰國,GPE
440,可利亞餐廳,FAC
440,兩,CARDINAL
440,兩,CARDINAL
440,週六,DATE
440,半斤,QUANTITY
440,約元,MONEY
440,第次,ORDINAL
440,加湯,PERSON
440,泰國,GPE
440,南洋,LOC
440,摩卡,PRODUCT
440,兩,CARDINAL
441,藝爐晏火鍋美術館,ORG
441,新北市汐止區,GPE
441,中興路號,LOC
441,藝爐晏火鍋美術館,FAC
441,汐止中興路,LOC
441,汐科車站,FAC
441,分鐘,TIME
441,汐科車站,FAC
441,雙北,GPE
441,泰國,GPE
441,第冰淇淋,PRODUCT
441,兩,CARDINAL
441,十幾,CARDINAL
441,美國,GPE
441,美國,GPE
441,澳洲,GPE
441,巧克力,PRODUCT
441,三,CARDINAL
441,兩,CARDINAL
441,藝爐晏火鍋美術館,FAC
442,花蓮市,GPE
442,建國路二段號,LOC
442,週四至週,DATE
442,週二,DATE
442,週二晚上,TIME
442,週三,DATE
442,花蓮,GPE
442,法國藍帶美食協會,ORG
442,當天,DATE
442,六,CARDINAL
442,五,CARDINAL
442,花蓮市,GPE
442,建國路二段,LOC
442,慈濟科技大學,ORG
442,法國,GPE
442,藍帶美食協會,ORG
442,台灣,GPE
442,中式,GPE
442,西式日式,GPE
443,萬豪酒店,ORG
443,台北市,GPE
443,中山區,GPE
443,樂群二路,LOC
443,無雷,PERSON
443,早上,TIME
443,中午晚上,TIME
443,美國,NORP
443,千,CARDINAL
443,芒香果奶酪,PRODUCT
444,五,CARDINAL
444,台南市,GPE
444,永康區,GPE
444,大灣路號,FAC
444,週日~凌晨,TIME
444,月初,DATE
444,永康大灣路,LOC
444,五,CARDINAL
444,父親節,DATE
444,上週末,DATE
444,五,CARDINAL
444,五,CARDINAL
444,五,CARDINAL
445,台北米其林餐盤推薦餐廳,ORG
445,年度,DATE
445,台北市,GPE
445,米其林,ORG
445,年八月,DATE
445,米其林,PERSON
445,米其林,ORG
445,米其,PERSON
445,林,PERSON
445,法文,LANGUAGE
445,二,CARDINAL
445,法文,LANGUAGE
445,三,CARDINAL
445,六,CARDINAL
445,三,CARDINAL
445,頤宮,ORG
445,米其林,ORG
445,三,CARDINAL
445,米其林,ORG
445,三,CARDINAL
445,兩,CARDINAL
445,米其林餐盤餐廳,ORG
445,台式,GPE
445,中正區,LOC
445,南機場,FAC
445,臺北市,GPE
445,中正區中華路二段巷,LOC
445,約元,MONEY
445,臺北市,GPE
445,中正區中華路二段巷,LOC
445,約元,MONEY
445,中正區中華路二段巷,LOC
445,約元,MONEY
445,週六,DATE
445,萬華區,GPE
445,臺北市,GPE
445,萬華區華西街,LOC
445,文山區,LOC
445,景美,GPE
445,景美,GPE
445,臺北市,GPE
445,文山區,GPE
445,景美街,FAC
445,約元,MONEY
445,義興樓,ORG
445,臺北市,GPE
445,文山區,GPE
445,景文街,FAC
445,捷運景美站,FAC
445,約元,MONEY
445,景美鵝,PERSON
445,臺北市,GPE
445,文山區景美街,LOC
445,捷運景美站,FAC
445,約元,MONEY
445,大安區,LOC
445,臺北市,GPE
445,大安區,GPE
445,通化街巷,FAC
445,約元,MONEY
445,五月,DATE
445,臺北市,GPE
445,捷運信義安和站,FAC
445,約元,MONEY
445,週六日晚分鐘,TIME
445,臺北市,GPE
445,大安區復興南路,LOC
445,忠孝復興站,FAC
445,信義區,LOC
445,穆記牛肉麵,PRODUCT
445,臺北市,GPE
445,吳興街,LOC
445,捷運台北/世貿站,FAC
445,約元,MONEY
445,週三週四,DATE
445,中山區,LOC
445,臺北市,GPE
445,中山區八德路二段巷,LOC
445,忠孝復興站,FAC
445,雞家莊長春路,FAC
445,臺北市,GPE
445,長春,GPE
445,捷運,FAC
445,中山,GPE
445,約元,MONEY
445,三,CARDINAL
445,臺北市,GPE
445,吉林路,LOC
445,捷運中山國小站,FAC
445,欣葉台菜創始店,ORG
445,臺北市,GPE
445,雙城街,LOC
445,捷運中山國小站,FAC
445,台北,GPE
445,米香台,GPE
445,臺北市,GPE
445,樂群二路號樓,FAC
445,捷運劍南路站,FAC
445,三,CARDINAL
445,大同區,GPE
445,臺北市大同區,GPE
445,寧夏路,FAC
445,捷運雙連站,FAC
445,約元,MONEY
445,松山區,GPE
445,臺北市,GPE
445,延吉街巷,LOC
445,小巨蛋站,FAC
445,約元,MONEY
445,東發號,PERSON
445,臺北市松山區,GPE
445,饒河街,LOC
445,約元,MONEY
445,臺北市松山區,GPE
445,饒河街,LOC
445,捷運松山站,FAC
445,約元,MONEY
445,福州,GPE
445,臺北市松山區,GPE
445,饒河街,LOC
445,約元,MONEY
445,士林區,GPE
445,士林廟口,GPE
445,阿輝,PERSON
445,臺北市,GPE
445,士林區大南路,LOC
445,約元,MONEY
445,興蓬萊台菜海鮮餐廳,ORG
445,臺北市,GPE
445,士林區,GPE
445,中山北路七段號,LOC
445,捷運站,FAC
445,約元,MONEY
445,北投區,GPE
445,蓬萊台菜餐廳,ORG
445,臺北市北投區,GPE
445,中和街,LOC
445,捷運,FAC
445,新北投站,LOC
445,約元,MONEY
445,中華,GPE
445,臺北市,GPE
445,濟南路,LOC
445,捷運台大醫院站,FAC
445,約元,MONEY
445,臺北市,GPE
445,忠孝東路,LOC
445,金瑤,PRODUCT
445,台北,GPE
445,喜來登大飯店,FAC
445,台北,GPE
445,三,CARDINAL
445,港式,NORP
445,米其林,ORG
445,台北善導寺站,FAC
445,大安區,LOC
445,臺北市,GPE
445,大安區敦化南路二段號樓,FAC
445,台北,GPE
445,米其林,ORG
445,五,CARDINAL
445,香格里拉,FAC
445,台北,LOC
445,遠東國際大飯店,FAC
445,台北六張犁站,FAC
445,申浦,PERSON
445,臺北市,GPE
445,信義路,LOC
445,約元,MONEY
445,驥園川,PERSON
445,臺北市,GPE
445,敦化南路,LOC
445,捷運大安站,FAC
445,信義區,LOC
445,寒舍艾美酒店,ORG
445,臺北市,GPE
445,信義區,LOC
445,松仁路號樓,FAC
445,捷運市政府站,FAC
445,中山區,LOC
445,中華,NORP
445,臺北市,GPE
445,中山區南京東路段號樓,LOC
445,捷運中山站,FAC
445,台北,GPE
445,晶華酒店,ORG
445,臺北市,GPE
445,中山北路二段巷,LOC
445,國賓川菜廳,ORG
445,臺北市,GPE
445,中山區,LOC
445,中山北路二段號樓,FAC
445,捷運雙連站,FAC
445,國賓粵菜廳,ORG
445,臺北市,GPE
445,中山區,LOC
445,中山北路二段號樓,FAC
445,捷運雙連站,FAC
445,大安區,LOC
445,上林鐵,ORG
445,臺北市,GPE
445,大安區,LOC
445,台北,GPE
445,米其林,PRODUCT
445,臺北忠孝敦化站,FAC
445,牡丹,ORG
445,臺北市,GPE
445,大安區四維路巷,LOC
445,捷運大安站,FAC
445,中午,TIME
445,晚間,TIME
445,臺北市大安區,GPE
445,大安路,LOC
445,忠孝復興站,FAC
445,美國,NORP
445,日本,NORP
445,臺北市,GPE
445,敦化南路,LOC
445,忠孝復興站,FAC
445,夏多布里昂,PERSON
445,臺北市,GPE
445,大安區忠孝東路四段巷,LOC
445,忠孝敦化站,FAC
445,週日,DATE
445,江牛蕨餅,PRODUCT
445,壽司芳,PERSON
445,台北,GPE
445,臺北市,GPE
445,大安區忠孝東路四段巷,LOC
445,忠孝敦化站,FAC
445,信義區,LOC
445,臺北市,GPE
445,信義區,LOC
445,松壽路號樓,FAC
445,日本,GPE
445,七,CARDINAL
445,米釜,GPE
445,老乾杯旗艦店,ORG
445,台北,GPE
445,米其林,ORG
445,伊比利豬,PERSON
445,台北/世貿站,FAC
445,臺北市,GPE
445,信義區,GPE
445,松智路號樓,FAC
445,台北/世貿站,FAC
445,晚間,TIME
445,七,CARDINAL
445,六千元,MONEY
445,鮨七海,PERSON
445,臺北市,GPE
445,仁愛路四段巷,LOC
445,週二四五日,DATE
445,台北,GPE
445,臺北市,GPE
445,信義區,GPE
445,松壽路,LOC
445,中山區,LOC
445,台北,GPE
445,臺北市,GPE
445,中山北路二段巷,LOC
445,美國,GPE
445,日本,GPE
445,澳洲,GPE
445,臺北市,GPE
445,中山區合江街巷,LOC
445,南京復興站,LOC
445,週日,DATE
445,午間,TIME
445,晚間,TIME
445,臺北市,GPE
445,中山北路二段巷,LOC
445,中山店,ORG
445,臺北市,GPE
445,中山北路二段巷,LOC
445,週日,DATE
445,謝樂觀,PERSON
445,臺北市,GPE
445,中山區,LOC
445,捷運劍南路站,FAC
445,美國,GPE
445,舒芙蕾,PRODUCT
445,松山區,GPE
445,松山,GPE
445,臺北市松山區,GPE
445,慶城街,FAC
445,日本,GPE
445,七,CARDINAL
445,米釜,GPE
445,西華飯店,ORG
445,臺北市,GPE
445,民生東路,LOC
445,捷運中山國中站,FAC
445,週日,DATE
445,日本,GPE
445,日本橋,GPE
445,臺北市,GPE
445,復興北路巷,LOC
445,西京,GPE
445,握壽司烤,PRODUCT
445,臺北文華東方酒店,FAC
445,馬家涮涮鍋本館,FAC
445,臺北市,GPE
445,敦化北路,LOC
445,日本,GPE
445,文華東方酒店,FAC
445,臺北市,GPE
445,敦化北路,LOC
445,東京母店,ORG
445,米其林二星餐廳,ORG
445,日籍,NORP
445,台北,GPE
445,鮨翁,PERSON
445,臺北市,GPE
445,敦化北路巷,LOC
445,小巨蛋站,FAC
445,週日,DATE
445,士林區,GPE
445,臺北市,GPE
445,士林區承德路四段,LOC
445,捷運劍潭站,FAC
445,法國,NORP
445,大安區,LOC
445,臺北市,GPE
445,大安區安和路二段號,LOC
445,週週二,DATE
445,三,CARDINAL
445,臺北市,GPE
445,大安區安和路,LOC
445,臺北市,GPE
445,大安區忠孝東路四段巷,LOC
445,週二,DATE
445,三天,DATE
445,信義區,LOC
445,臺北市,GPE
445,信義區,GPE
445,松智路號樓,FAC
445,台北/世貿站,FAC
445,溫沙拉彰化,GPE
445,中山區,LOC
445,よる和牛日式,GPE
445,臺北市,GPE
445,中山區八德路二段巷,LOC
445,忠孝復興站,FAC
445,日本,GPE
445,亞都麗緻大飯店,ORG
445,英紀,PERSON
445,臺北市,GPE
445,中山區民權東路二段號樓,FAC
445,捷運中山國小站,FAC
445,週六日,DATE
445,千,CARDINAL
445,福岡,GPE
445,八,CARDINAL
445,千,CARDINAL
445,松山區,GPE
445,臺北市,GPE
445,民生東路四段巷,LOC
445,捷運松山機場站,FAC
445,週二,DATE
445,臺北市松山區,GPE
445,富錦街,FAC
445,捷運南京三民站,FAC
445,週五六日,DATE
445,週二,DATE
445,鈺善閣,PERSON
445,懷石台北店,ORG
445,臺北市,GPE
445,中正區,GPE
445,北平東路,LOC
445,鈺善,PERSON
445,鈺鼎,PERSON
445,大安區,LOC
445,臺北市,GPE
445,大安區和平東路二段巷,LOC
445,五,CARDINAL
445,七,CARDINAL
445,臺北市,GPE
445,大安區敦化南路二段巷,LOC
445,澎湖,LOC
445,臺北市,GPE
445,大安路,LOC
445,捷運大安站,FAC
445,十盎司,QUANTITY
445,美國,GPE
445,波士頓,GPE
445,臺北市大安區,GPE
445,延吉街,FAC
445,捷運信義安和站,FAC
445,週日及週中午,TIME
445,臺北市,GPE
445,大安區仁愛路四段巷,LOC
445,週日,DATE
445,亞洲,LOC
445,臺北市,GPE
445,忠孝復興站,FAC
445,臺北市,GPE
445,大安區,LOC
445,仁愛路四段巷,LOC
445,忠孝復興站,FAC
445,週五週六,DATE
445,臺北市,GPE
445,大安區光復南路巷,LOC
445,捷運國父紀念館站,FAC
445,臺北市,GPE
445,臺北市,GPE
445,忠孝敦化站,FAC
445,信義區,LOC
445,寶艾西餐廳,ORG
445,臺北市,GPE
445,信義區,LOC
445,松壽路號樓,FAC
445,臺北市,GPE
445,信義區,LOC
445,松壽路號樓,FAC
445,週五六,PERSON
445,美國,GPE
445,紐約客,NORP
445,臺北市,GPE
445,信義區,LOC
445,逸仙路巷號樓,FAC
445,捷運國父紀念館站,FAC
445,週日,DATE
445,十二小時,TIME
445,西班牙,GPE
445,臺北市,GPE
445,信義區松高路號樓,FAC
445,捷運市政府站,FAC
445,摩卡,PRODUCT
445,印度,GPE
445,中山區,LOC
445,臺北市,GPE
445,中山區松江路巷,LOC
445,松江南京站,FAC
445,週日,DATE
445,南印度,GPE
445,臺北市中山區,GPE
445,中原街,LOC
445,週五六日,DATE
445,週三,DATE
445,七,CARDINAL
445,至八,CARDINAL
445,臺北市,GPE
445,雙城街巷,LOC
445,義大利,GPE
445,臺北市,GPE
445,北安路巷,LOC
445,桂丁雞燉飯蘋果派,PRODUCT
445,冰淇淋,PRODUCT
445,維多麗亞酒店,ORG
445,中山,GPE
445,臺北市,GPE
445,中山區,LOC
445,捷運劍南路站,FAC
445,週五,DATE
445,週末,DATE
445,神戶,GPE
445,澳洲,GPE
445,松山區,GPE
445,蘿莎娜,PERSON
445,臺北市,GPE
445,小巨蛋站,FAC
445,週二,DATE
445,美國,NORP
445,臺北文華東方酒店,FAC
445,臺北市,GPE
445,敦化北路,LOC
445,泰國,GPE
445,泰國,GPE
445,臺北文華東方酒店,FAC
445,臺北市,GPE
445,敦化北路,LOC
445,南港區,GPE
445,臺北市,GPE
445,南港區,GPE
445,中南街,FAC
445,捷運南港展覽館站,FAC
445,週二,DATE
445,週三,DATE
445,週四,DATE
445,西西里,GPE
445,士林區,GPE
445,松園禪林,FAC
445,臺北市,GPE
445,士林區,GPE
445,菁山路巷,LOC
445,北投區,GPE
445,臺北市北投區,GPE
445,中山路,LOC
445,新北投站,LOC
445,米其林,ORG
445,台北間餐廳,ORG
445,林,PERSON
445,巴黎,GPE
445,米其林,ORG
445,米其林,ORG
445,大中華,NORP
445,日式,GPE
445,法式,NORP
445,歐陸,LOC
445,中山區,LOC
445,捷運站,FAC
445,兩,CARDINAL
445,捷運站,FAC
445,米其林,ORG
446,辛海鍋物,ORG
446,新北市,GPE
446,七,CARDINAL
446,蒙古,GPE
446,辛海鍋物,ORG
446,新海路,LOC
446,八方雲集,ORG
446,韓式,NORP
446,六月多,DATE
446,辛海,LOC
446,四,CARDINAL
446,辛海,ORG
446,辛海鍋物,ORG
446,兩,CARDINAL
446,水蓮,PERSON
446,辛海鍋物,PRODUCT
446,四,CARDINAL
446,兩,CARDINAL
446,廣島,GPE
446,兩,CARDINAL
446,長崎,GPE
446,四,CARDINAL
446,四,CARDINAL
446,辛海鍋物火鍋,PRODUCT
446,七,CARDINAL
446,七,CARDINAL
446,泰式,NORP
446,蒙古,GPE
446,日式,GPE
446,辛海鍋物,PRODUCT
446,澳洲,GPE
446,第輪,ORDINAL
446,澳洲,GPE
446,牛肉,WORK_OF_ART
446,澳洲,GPE
446,中午,TIME
446,板橋,GPE
447,夢號年,DATE
447,台灣,GPE
447,水療中心,FAC
447,探索館,ORG
447,冰淇淋,PRODUCT
447,第天,DATE
447,麗,PERSON
447,麗,PERSON
447,中西,LOC
447,兩,CARDINAL
447,藍湖餐廳,ORG
447,湯,PERSON
447,日式,NORP
447,百味軒中餐廳,ORG
447,百,CARDINAL
447,湯,PERSON
447,百味軒,PERSON
447,中式,GPE
447,基隆嶼,LOC
447,東南亞,LOC
447,藍湖餐廳,ORG
447,藍湖餐廳,ORG
447,東南亞,LOC
447,東南亞,LOC
447,海南,GPE
447,兩,CARDINAL
447,早午,TIME
447,新加坡,GPE
447,海南,GPE
447,星洲咖哩麵,PRODUCT
447,藍湖,LOC
447,馬來西亞,GPE
447,義大利,GPE
447,藍湖,LOC
447,藍湖,LOC
447,幾分鐘,TIME
447,三,CARDINAL
447,千元,MONEY
447,日本,NORP
448,台南南紡店,ORG
448,台南市,GPE
448,中華東路段號樓,FAC
448,日本,GPE
448,台灣,GPE
448,沙瓦,PERSON
448,沙瓦,PERSON
449,台北市,GPE
449,中山區民權東路二段,LOC
449,周周日,PERSON
449,行天宮,FAC
449,謝敬不敏,PERSON
449,兩,CARDINAL
449,沙拉吧,PRODUCT
449,台北,GPE
450,台灣,GPE
450,台北市,GPE
450,大同區,GPE
450,承德路,LOC
450,台北京站廣場,FAC
450,台灣,GPE
450,台灣,GPE
450,台灣,NORP
450,台灣,GPE
450,四,CARDINAL
450,台灣,GPE
450,台北京站廣場,FAC
450,飯川食堂,FAC
450,台式,NORP
450,台灣,GPE
450,二,CARDINAL
450,四,CARDINAL
450,六,CARDINAL
450,桃園龍潭,GPE
450,富美,PERSON
450,台灣人,NORP
450,四,CARDINAL
450,七,CARDINAL
450,兩,CARDINAL
450,四,CARDINAL
450,六,CARDINAL
450,十,CARDINAL
450,四,CARDINAL
450,三,CARDINAL
450,三,CARDINAL
450,六,CARDINAL
450,三,CARDINAL
450,三,CARDINAL
450,兩,CARDINAL
450,四,CARDINAL
450,四,CARDINAL
450,四,CARDINAL
450,六,CARDINAL
451,老四川,GPE
451,巴蜀麻辣燙桃園店,ORG
451,桃園市桃園區,GPE
451,大興西路二段號,LOC
451,前幾天,DATE
451,兩,CARDINAL
451,多年前,DATE
